0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
465485283,0,0,Livers Bookkeeping & Tax Service,Radcliff,KY,2014,To promote financial and moral support to the band students representing North Hardin High School.,2014,250,0,0,0,94497,0,196950,131182,0,422629,0,0,0,0,19117,256733,0,0,189711,1,1,1,1,1
743255972,0,0,SHECHTMAN MARKS DEVOR PC,BRISTOL,PA,2014,"TO PRESERVE, PROTECT AND RESTORE THE DELAWARE RIVER WATERSHED'S NATURAL BALANCE.",2008,209,18,0,26773,12745,104834,1939145,72908,0,2142787,2048435,0,0,1181443,151116,2383028,83919,0,935841,1,1,1,1,1
546040360,0,0,BURGE & ASSOCIATES PC,WASHINGTON,DC,2014,TO PROMOTE HIGHER STANDARDS FOR NURSES,1951,9,1,0,316890,0,0,0,73008,0,570114,664786,0,0,38886,0,470639,0,0,2870702,1,1,1,1,1
382862153,0,1,RICE & BLACKMAN CPA'S PC,ROCHESTER,MI,2014,"TO HELP MEMBERS BECOME BETTER PRESIDENTS. TO DEVELOP AND PROMOTE THE EXCHANGE OF IDEAS, EXPERIENCES AND PRACTICES PERTAINING TO THE PROBLEMS OF BUSINESS MANAGEMENT.",2001,60,0,0,952115,0,0,0,0,0,952125,184955,0,0,0,0,792536,0,0,494107,1,2,1,1,1
230400855,0,1,SICKLER TARPEY & ASSOCIATES,HUNTINGDON,PA,2014,PROVIDE FELLOWSHIP AND MEMBERSHIP SERVICES AND COMMUNITY OUTREACH PROGRAMS,1921,0,13,0,0,1520,0,0,267738,0,312274,249004,0,0,77290,1520,280273,0,0,365424,1,2,1,1,1
562162578,0,0,CANNON & COMPANY LLP,KING,NC,2014,0,0,0,0,0,0,0,0,0,0,0,16730,0,0,0,0,0,17129,0,0,2744,1,1,1,2,2
521200060,0,1,TATE AND TRYON,ALEXANDRIA,VA,2014,"COUNCIL FOR AFFORDABLE AND RURAL HOUSING WAS FOUNDED IN 1980. SINCE THEN THE COUNCIL HAS BECOME THE LEADING NATIONAL ADVOCATE FOR THE FINANCING, DEVELOPMENT, AND MANAGEMENT OF AFFORDABLE HOUSING. DURING TIMES WHEN BOTH CONGRESS AND THE ADMINISTRATION HAVE PROPOSED DRASTIC CUTS IN THE HOUSING BUDGET, CARH HAS VIGOROUSLY SUPPORTED ITS REALISTIC FUNDING. THE COUNCIL HAS BEEN A LEADER IN DEVELOPING THE LOW INCOME HOUSING TAX CREDIT AND CONTINUOUSLY MONITORS ALL TAX PROPOSALS TO PROTECT AND IMPROVE THE PROVISIONS WHICH MAKE THE CONSTRUCTION OF AFFORDABLE HOUSING POSSIBLE. ON THE MANAGEMENT SIDE, CARH PROMOTES NECESSARY LEGISLATION TO PROTECT RENTAL HOUSING SUBSIDIES AND THE ABILITY OF ITS MEMBERS TO EFFECTIVELY MANAGE THEIR FEDERALLY ASSISTED PROPERTIES. CARH REPRESENTS THE VIEWS AND CONCERNS OF ITS MEMBERS BEFORE CONGRESS AND APPROPRIATE OFFICIALS AT THE DEPARTMENT OF THE TREASURY, RURAL HOUSING SERVICE, HUD AND BEFORE STATE HOUSING FINANCE AND OTHER AGENCIES.",1980,21,4,0,0,0,0,0,569716,0,1048449,1065640,0,0,396567,0,1088674,125782,1,266000,1,2,1,1,1
464463562,0,1,DAO CPA PC,Washington,DC,2014,"The organization's mission is to promote the sports of hunting and fishing. The organization regularly organizes and conducts meetings, events, and activities such as hunting trips for its members.",2014,0,0,0,163330,0,0,88775,198635,0,414366,0,0,0,0,0,278275,0,0,136091,1,1,1,1,1
208283607,0,1,RSM US LLP,WASHINGTON,DC,2014,SKAL INTERNATIONAL USA IS ORGANIZED FOR THE PURPOSE OF DEVELOPING AND PROMOTING NATIONAL AND INTERNATIONAL TRAVEL.,2007,12,0,0,0,0,0,0,288955,0,292324,276746,0,0,0,0,262845,0,0,292095,1,2,1,1,1
582033460,0,0,GRANT THORNTON LLP,NEW YORK,NY,2014,THE ELTON JOHN AIDS FOUNDATION (EJAF) WORKS TO ACHIEVE AN AIDS-FREE GENERATION THROUGH INNOVATIVE HIV PREVENTION PROGRAMS.,1992,40,4,0,0,7751420,429925,2441732,0,0,9325444,9538690,6823900,0,632579,355644,9512237,300000,1,9207139,1,1,1,1,1
311692853,0,0,PAUL STEARNS CPA,ITHACA,NY,2014,0,0,0,0,0,0,0,0,0,0,0,77129,0,0,0,0,0,56511,0,0,361883,1,1,1,2,2
411991436,0,4,Rick Carlson CPA,Wayzata,MN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
953315571,0,0,CBIZ MHM LLC,SAN MARCOS,CA,2014,"TO SUPPORT THOSE AFFECTED BY AND AT RISK OF CHILD ABUSE AND NEGLECT, (CONTINUED ON SCHEDULE O) THROUGH A RANGE OF PROGRAMS AND SERVICES THAT PROMOTE HEALING, GROWTH AND HEALTHY RELATIONSHIPS.",1979,275,158,21271,0,406648,0,1819359,4986784,0,7274883,6472001,0,0,4648323,564442,7207714,136482,1,16392932,1,1,1,1,1
386093394,0,1,ST JOHNS BUSINESS AND TAX SERVICE,SAINT JOHNS,MI,2014,0,0,0,0,0,4038,0,0,0,0,0,81296,0,0,0,0,0,68319,0,0,163890,1,2,1,2,2
316657877,0,4,CREFA CORP,NEW YORK,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
346609700,0,1,Walker and Associates,GALION,OH,2014,PROMOTE PUBLIC AWARENESS OF AMERICAN VETERANS,2008,0,4,0,0,0,0,0,0,0,160512,0,0,0,71577,0,141667,0,0,349868,1,2,1,1,1
112625096,0,0,LOEB & TROPER LLP,BROOKLYN,NY,2014,A MEDICARE MANAGED CARE AND MEDICAID MANAGED LONG TERM CARE PROGRAM,1982,10,850,0,0,0,0,0,805688713,0,808688540,667382701,10000000,0,83573986,0,803365920,5448237,86,116875591,1,1,1,1,1
133399842,0,4,FREED MAXICK CPAS PC,BUFFALO,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
237176524,0,0,McWhirter & Associates Ltd,AKRON,OH,2014,"In support of our belief that every child has the right to be born, and every woman has the right to give birth and raise her child with dignity. Pregnancy Care offers a broad range of programs and services, confidentially, free of charge, and with genuine compassion to those women who are at risk of or are experiencing an unexpected, untimely i.e. crisis pregnancy.",1971,46,6,0,0,0,0,189423,0,0,236079,170030,0,0,105698,0,216977,39440,0,679320,1,1,1,1,1
450281247,0,0,BRADY MARTZ & ASSOCIATES PC,MINOT,ND,2014,"TO FOSTER, PROMOTE, AID AND ASSIST IN CONTINUED IMPROVEMENT AND MAINTENANCE OF HIGH EDUCATIONAL STANDARDS OF MINOT STATE UNIVERSITY; TO RECEIVE FUNDS AND PROPERTIES THROUGH GIFTS, DEVISES, BEQUESTS, GRANTS AND OTHER LAWFUL MEANS; TO SPONSOR AND PROVIDE ACADEMIC SCHOLARSHIPS AND GRANTS; AND TO GENERALLY PROMOTE AND DO SUCH THINGS AS ARE DEEMED ADVISABLE FOR THE CONTINUED WELL-BEING AND GOOD OF MINOT STATE UNIVERSITY, ITS STUDENTS, ALUMNI, FACULTY, CURRICULUM, SPECIAL ACTIVITIES, FUNCTIONS, RESEARCH AND PROGRAMS.",1914,35,0,0,0,0,0,19059,0,0,183362,136574,133710,0,0,0,182722,0,0,44410,1,1,1,1,1
931172164,0,0,FRIEND & REAGAN PC,CONDON,OR,2014,TO PROVIDE CHILD CARE SERVICES TO THE COMMUNITY OF CONDON AND SURROUNDING AREA,0,0,11,0,0,0,125427,8557,107243,0,241432,0,0,0,154784,0,211909,0,0,221690,1,1,1,1,1
870764478,0,0,HYDE & COMPANY CPAS P C,OKLAHOMA CITY,OK,2014,SUPPORTS AND ACTS TO HELP IMPROVE THE EDUCATION AND ATHLETIC ACHIEVEMENTS OF THE TOTAL POPULATION OF THE SCHOOL.,2006,28,0,0,0,0,0,12294,0,0,64875,38107,19317,0,0,0,126041,0,0,528489,1,1,1,1,1
237185483,0,1,RICHARD L BROWN & CO PLLC,TAMPA,FL,2014,0,0,0,0,0,8530,0,0,0,0,0,31229,0,0,0,0,0,36643,0,0,32460,1,2,1,2,2
200418002,0,0,PULAKOS CPAS PC,SANTA CRUZ,NM,2014,"THE PRIMARY MISSION OF LYF FOUNDATION IS TO PRESERVE AND MAINTAIN AND MAKE AVAILABLE FOR THE MEDITATIVE PUBLIC, THOSE HERITAGE PROPERTIES THAT YOGIJI DEVELOPED FOR FUTURE GENERATIONS: GURU RAM DAS ASHRAM IN LOS ANGELES, GURU RAM DAS PURI IN NEW MEXICO (WHERE SUMMER SOLSTICE, CHILDREN'S CAMP AND LADIES CAMP ARE HELD) AND YOGIJI'S ESPANOLA RANCH. THESE PROPERTIES WERE SPECIFICALLY DESIGNED FOR MEDITATION, CONTEMPLATION AND PRAYER AND ARE PLACES WHERE THE PUBLIC CAN DIRECTLY EXPERIENCE YOGIJI'S VISION, PERSONALITY AND CONNECTION WITH GURU RAM DAS, THE FOURTH SIKH GURU.",2004,0,12,0,0,0,0,495663,0,0,953708,832940,97000,0,427081,0,1112449,35418,0,5597069,1,1,1,1,1
426184736,0,1,Timmins Kroll & Jacobsen LLP,URBANDALE,IA,2014,0,0,0,0,0,43204,0,0,0,0,0,115428,0,0,0,0,0,121508,0,0,174482,1,2,1,2,2
273755101,0,1,MARSHALL & HATFIELD INC,HAMILTON,NY,2014,0,0,0,0,0,0,0,0,0,0,0,17675,0,0,0,0,0,27873,0,0,720,1,2,1,2,2
261763043,0,0,WARNER & COMPANY CPA'S,SWEDESBORO,NJ,2014,0,0,0,0,0,0,0,0,0,0,0,41861,0,0,0,0,0,48998,0,0,14297,1,1,1,2,2
271185916,0,0,James Morris Associates,BATON ROUGE,LA,2014,0,0,0,0,0,0,0,0,0,0,0,9701,0,0,0,0,0,22024,0,0,13216,1,1,1,2,2
746078683,0,0,NATIONAL GUARD ASSOCIATION OF TEXAS EDUCATIONAL FOUNDATION,Austin,TX,2014,0,0,0,0,0,0,0,0,0,0,0,21673,0,0,0,0,0,126271,0,0,231658,1,1,1,2,2
710916574,0,0,Jacolyn C Wheatley CPA LLC,Portland,OR,2014,0,0,0,0,0,0,0,0,0,0,0,146991,0,0,0,0,0,119541,0,0,51447,1,1,1,2,2
226101085,0,1,FULTON TIMMES FREGA STRAUBINGER & BERLAMINO,RAMSEY,NJ,2014,0,0,0,0,0,23598,0,0,0,0,0,51034,0,0,0,0,0,55802,0,0,16805,1,2,1,2,2
650538553,0,4,SUPLEE SHEA CRAMER & ROCKLEIN PA,SARASOTA,FL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
161742793,0,4,CUMMINGS & LOCKWOOD LLC,WEST HARTFORD,CT,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
200541110,0,4,JONES & COMPANY APC,NEW ORLEANS,LA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
631172019,0,0,The Ledbetter Company LLC,Birmingham,AL,2014,Northstar Youth Ministries exists to bridge the opportunity gap for inner city youth by addressing the deficit on investment in their lives,1996,406,27,0,0,2165,3819,263768,38990,0,310648,0,0,0,199380,0,292378,46008,0,122793,1,1,1,1,1
920145301,0,0,ELGEE REHFELD MERTZ LLC,JUNEAU,AK,2014,TRAIL MAINTENANCE AND CONSTRUCTION,1993,0,10,0,0,0,0,31785,265383,0,314210,322217,0,0,217094,0,300269,67450,0,151889,1,1,1,1,1
237333433,0,0,Robert C Polizzo Jr CPA,HICKSVILLE,NY,2014,TO PROVIDE THE VENUE AND OPPORTUNITY FOR CHILDREN IN THE HICKSVILLE AREA TO PARTICIPATE IN AN ORGANIZED SOCCER LEAGUE,1973,0,0,0,0,1275,0,0,165298,0,165298,149694,0,2000,0,1275,132307,0,0,65418,1,1,1,1,1
300156392,0,0,DAUBY O'CONNOR & ZALESKI LLC,LOS ANGELES,CA,2014,"TELACU HOUSING - POMONA, INC. IS A NOT-FOR-PROFIT CORPORATION FORMED IN ACCORDANCE WITH THE NOT-FOR-PROFIT STATUTES OF THE STATE OF CALIFORNIA. THE CORPORATION WAS FORMED FOR THE PURPOSE OF OPERATING AN 80 UNIT PROJECT KNOWN AS TELACU LAS BRISAS LOCATED IN POMONA, CALIFORNIA, WHICH PROVIDES HOUSING FOR VERY LOW-INCOME ELDERLY PERSONS PURSUANT TO SECTION 202 OF THE NATIONAL HOUSING ACT, AS AMENDED.",2002,0,0,0,0,0,291983,0,230165,0,526001,484033,0,0,0,0,723847,0,0,-1613974,1,1,1,1,1
041609295,0,1,ROBERT K FOLEY CPA,MEDFORD,MA,2014,PROVIDE A PLACE FOR MEMBERS TO GATHER AND HOLD MEETINGS,0,18,0,0,0,0,0,2645,6230,0,81701,81901,0,0,0,0,79517,0,0,8655,1,2,1,1,1
570240935,0,1,MCNAIR MCLEMORE MIDDLEBROOKS & CO LLC,KINGSTREE,SC,2014,TO PROVIDE THE BEST POSSIBLE ELECTRIC SERVICE TO ALL WHO DESIRE IT WITHIN THE SYSTEM AREA AT A REASONABLE COST CONSISTENT WITH THE HIGHEST STANDARDS OF SERVICE.,1939,0,142,0,0,0,0,0,139492038,0,139980526,134633411,0,3852890,15638187,0,139980526,1294224,6,74431018,1,2,1,1,1
742937113,0,1,RANDY WALKER & CO,AUSTIN,TX,2014,PROVIDE MEMBER BENEFITS,2000,0,0,0,0,0,0,0,4065438,0,4119665,3902758,0,3140788,0,0,3588925,0,0,2679945,1,2,1,1,1
581784461,0,1,RICK J BUCCI CPA,ROCHESTER,NY,2014,"THE LODGE PROVIDES SICK, DEATH BENEFITS AND OTHER BENEFITS TO ITS MEMBERS. THE LODGE ALSO SUPPORTS VARIOUS CHARITABLE ORGANZIATIONS THROUGHOUT WESTERN NEW YORK.",1912,0,0,0,2435,0,0,0,0,0,114777,89028,0,0,0,0,81914,0,0,1936799,1,2,1,1,1
412161648,0,1,NOVAK FRANCELLA LLC,WASHINGTON,DC,2014,"TO ESTABLISH,NURTURE AND SUPPORT INTERVENTIONAL ONCOLOGY AS THE FOURTH PILLAR OF CANCER THERAPY.",2005,0,0,0,0,0,0,0,832723,0,833772,806440,0,0,0,0,962613,0,0,160895,1,2,1,1,1
471165520,0,1,CONNER & ASSOCIATES LLP,CLEVELAND,OH,2014,"TO PROMOTE ACTIVITIES THAT FOSTER AWARENESS, EDUCATES THE COMMUNITY WITH CULTURE, LANGUAGE, EDUCATION, TRADITION, AND HISTORY.",2014,0,0,0,0,0,0,0,236425,0,236425,0,0,0,0,0,128798,0,0,107627,1,2,1,1,1
271363698,0,0,STEGMAN & COMPANY PA,TOWSON,MD,2014,"MCCEI IS A PUBLIC-PRIVATE PARTNERSHIP DRIVEN BY INDUSTRY TO EXPAND RELEVANT CAREER PATHWAYS, COLLABORATE WITH EDUCATION TO ADVOCATE FOR CONSTRUCTION AS A PROFESSION OF CHOICE, AND CONNECT THE INDUSTRY TO TRANSFORMATIVE TECHNOLOGIES.",2009,0,3,0,0,0,190000,52167,0,0,242272,259836,0,0,157082,0,257847,110665,1,110852,1,1,1,1,1
237335853,0,0,BIRMINGHAM MUSEUM OF ART FND TUA,BIRMINGHAM,AL,2014,"A supporting organization established to support Birmingham Museum of Art Foundation, Inc. (BMAF), a corporation exempt under 501(c)(3).",1974,0,0,0,0,0,0,0,0,0,373306,71994,0,0,48644,0,455219,48644,0,3029921,1,1,1,1,1
936027198,0,0,MOSS ADAMS LLP,EUGENE,OR,2014,TO PROVIDE ANNUAL SCHOLARSHIPS TO LOCAL GRADUATING HIGH SCHOOL STUDENTS TO ATTEND COLLEGE.,1964,9,0,0,0,0,0,93435,0,0,185060,0,11500,0,0,0,15677,0,0,418823,1,1,1,1,1
521183147,0,0,DIXON HUGHES GOODMAN LLP,DINWIDDIE,VA,2014,TO PROVIDE SCHOLARSHIPS TO THE GRADUATES OF DINWIDDIE HIGH SCHOOL.,1977,0,0,0,0,0,0,0,0,0,76607,91729,114875,0,0,0,114875,0,0,3639829,1,1,1,1,1
341728897,0,0,NMS INC,CHARDON,OH,2014,SUPPORT CHARDON HIGH SCHOOL ATHLETIC PROGRAMS,1993,15,0,0,4380,0,0,1926,60072,0,82692,75939,8481,0,0,0,88992,0,0,194996,1,1,1,1,1
330111800,0,1,James J Fuchs CPA,BUENA PARK,CA,2014,INCOME ENABLES BLDG CORP TO PROVIDE OFFICE SPACE FOR AFFILIATES AND ORGANIZATIONS RELATED THROUGH PURPOSE & MEMBERSHIP.,0,0,0,0,0,0,0,0,0,0,335,2883293,0,0,0,0,1540,0,0,351136,1,1,1,1,1
310495220,0,1,RSM US LLP,DAYTON,OH,2014,"WOODLAND CEMETERY IS DEDICATED TO CONTINUING THE VISION OF ITS FOUNDERS BY: COMMEMORATION OF THE DECEASED, PROVISION OF COMPREHENSIVE CEMETERY SERVICES, ASSURANCE OF PERPETUAL CARE AND MAINTENANCE, AND RECOGNITION OF HISTORIC WOODLAND CEMETERY AS A TREASURE FROM THE PAST.",1842,30,39,0,0,0,0,0,0,0,3542141,2762522,0,0,1053057,0,2736133,163445,1,22366387,1,2,1,1,1
426099400,0,0,Houston & Seeman PC,AMES,IA,2014,0,0,0,0,0,3795,0,0,0,0,0,167126,0,0,0,0,0,166308,0,0,97670,1,1,1,2,2
260727440,0,0,Patton and Braucht PC,BENBROOK,TX,2014,0,0,0,0,0,0,0,0,0,0,0,82364,0,0,0,0,0,83543,0,0,13606,1,1,1,2,2
351613028,0,1,FONCANNON TAX & FINANCIAL SERVICES LLC,NEWBURGH,IN,2014,TO PROMOTE THE PROPER USAGE AND SAFETY OF FIREARMS.,0,0,0,0,0,0,0,0,115417,0,119356,109302,0,0,0,0,52370,0,0,568992,1,2,1,1,1
541920136,0,0,DAVIDSON DOYLE & HILTON LLP,LYNCHBURG,VA,2014,0,0,0,0,0,0,0,0,0,0,0,38619,0,0,0,0,0,43824,0,0,56561,1,1,1,2,2
161507443,0,0,CHARLES K PIKE & ASSOCIATES,PHOENIX,NY,2014,0,0,0,0,0,0,0,0,0,0,0,61112,0,0,0,0,0,59013,0,0,86157,1,1,1,2,2
941695318,0,0,MOWAT MACKIE & ANDERSON LLP,SAN LEANDRO,CA,2014,0,0,0,0,0,0,0,0,0,0,0,92319,0,0,0,0,0,102287,0,0,17597,1,1,1,2,2
251816724,0,0,CREESE SMITH & CO LLC,CRANBERRY TWP,PA,2014,0,0,0,0,0,0,0,0,0,0,0,28285,0,0,0,0,0,28470,0,0,4219,1,1,1,2,2
330581361,0,0,KLING & PATHAK LLP,CERRITOS,CA,2014,0,0,0,0,0,0,0,0,0,0,0,74860,0,0,0,0,0,80428,0,0,53523,1,1,1,2,2
341753196,0,0,BDO USA LLP,INDEPENDENCE,OH,2014,0,0,0,0,0,0,0,0,0,0,0,2475,0,0,0,0,0,13351,0,0,150676,1,1,1,2,2
270518375,0,0,WAYNE G STORY CPA,HAUGAN,MT,2014,0,0,0,0,0,0,0,0,0,0,0,140883,0,0,0,0,0,147398,0,0,18794,1,1,1,2,2
208173267,0,0,ELLIOTT DAVIS DECOSIMO LLCPLLC,RALEIGH,NC,2014,0,0,0,0,0,0,0,0,0,0,0,66995,0,0,0,0,0,63757,0,0,43694,1,1,1,2,2
731336159,0,0,TERRY E MOSLEY CPA INC,Cibolo,TX,2014,0,0,0,0,0,0,0,0,0,0,0,50487,0,0,0,0,0,68701,0,0,9921,1,1,1,2,2
954328135,0,0,Gary Orkin CPA,LOS ANGELES,CA,2014,0,0,0,0,0,10010,0,0,0,0,0,23800,0,0,0,0,0,19228,0,0,17657,1,1,1,2,2
631219612,0,0,L Paul Kassouf & Co PC,Sterrett,AL,2014,To provide a Christian community that follows the messages of Our Lady of Medjugorje.,2001,0,0,0,0,0,0,313719,16875,0,330594,228356,0,0,0,0,383651,0,0,849293,1,1,1,1,1
510216589,0,0,Clark Nuber PS,Renton,WA,2014,Healthcare with special concern for the poor & vulnerable in So. California.,1903,3697,11178,0,5990,7307,6829062,758067,1471260562,0,1570825169,1609237670,9972772,0,638155566,381985,1710463545,2257546,1562,613438444,1,1,1,1,1
480862732,0,0,BKD LLP,El Dorado,KS,2014,TO MAINTAIN AND IMPROVE THE SERVICES OF SUSAN B. ALLEN MEMORIAL HOSPITAL.,1977,10,0,0,0,151551,0,1000266,0,0,1388313,354307,784901,0,0,0,800620,0,0,2154070,1,1,1,1,1
261399994,0,0,VAUGHN ASSOCIATES SERVICES INC,BRAINTREE,MA,2014,0,0,0,0,0,0,0,0,0,0,0,40324,0,0,0,0,0,66648,0,0,34604,1,1,1,2,2
541522331,0,0,WELLSCOLEMAN,RICHMOND,VA,2014,"TO PROVIDE A QUALITY EDUCATION IN A CHRISTIAN ATMOSPHERE FOR CHILDREN FROM PUBLIC HOUSING PROJECTS IN THE INNER CITY OF RICHMOND, VIRGNIA OR CHILDREN OTHERWISE ECONOMICALLY DISADVANTAGED LIVING IN THE METROPOLITAN AREA.",1990,100,47,0,0,107645,56810,1322488,195841,0,1567865,1538126,0,0,990435,190059,1450123,0,0,1386155,1,1,1,1,1
840732876,0,0,DAUGHTREY HAAG & SALAMY PC,WILLIAMSBURG,VA,2014,0,0,0,0,0,19525,0,0,0,0,0,131725,0,0,0,0,0,123287,0,0,250143,1,1,1,2,2
586066234,0,1,JOHNSON & SCHULZE PC,MUSKEGO,WI,2014,0,0,0,0,0,19695,0,0,0,0,0,32153,0,0,0,0,0,33536,0,0,7628,1,2,1,2,2
263727245,0,1,LKD - CPAS & CONSULTANTS,WELLINGTON,FL,2014,0,0,0,0,0,64300,0,0,0,0,0,92626,0,0,0,0,0,100340,0,0,6099,1,2,1,2,2
273400284,0,0,COHNREZNICK LLP,DENVER,CO,2014,"own/operate an apartment project known as savannah gardens sr residences. the project is in savannah, ga and provides housing/services to low-income, elderly, and disabled persons",2010,0,0,0,0,0,0,0,173217,0,173286,182508,0,0,14391,0,341646,0,0,3885411,1,1,1,1,1
592882563,0,0,Steven Silverman CPA,CLEARWATER,FL,2014,"NEED BASED HOUSING - A FAITH BASED ORGANIZATION THAT ADVOCATES HEALTHY LIVING. WE PROVIDE HOUSING ASSISTANCE TO HOMELESS VETERANS, THOSE IN TRANSITION AND THOSE THAT REQUIRE AFFORDABLE HOUSING.",1990,75,23,0,0,0,9863758,3843924,934621,0,14642717,1108909,1636919,0,279510,0,4560251,38260,0,17126880,1,1,1,1,1
570958723,0,0,JB CORE SOLUTIONS LLC,RIDGELAND,SC,2014,"ACCESS' MISSION: ""EMPOWERING COMMUNITIES TO ACCESS A HEALTHY LIFESTYLE THROUGH EDUCATION AND SUPPORTIVE SERVICES,"" PROVIDING CASE MANAGEMENT AND PREVENTION INTERVENTIONS TO PERSONS AT-RISK OF, WITH, OR AFFECTED BY HIV/AIDS AND OTHER STDS AND HOMELESS PERSONS OR THOSE AT RISK OF BEING HOMELESS.",1992,20,13,0,0,0,918379,510317,0,0,1427392,0,0,0,498849,0,1503699,68600,0,213172,1,1,1,1,1
621282542,0,0,LEWIS & ASSOCIATES PC CPAS,JOHNSON CITY,TN,2014,"THE ORGANIZATION'S MISSION IS TO SUPPORT EDUCATION FOR LEARNERS OF ALL AGES BY PROVIDING OUT-OF-SCHOOL LEARNING EXPERIENCES WHICH CANNOT REALISTICALLY BE OFFERED WITHIN THE CONSTRAINTS OF A FORMAL SCHOOL PROGRAM. THE ORGANIZATION'S ROLE IN RELATIONSHIP TO AREA SCHOOLS IS TO COMPLEMENT EXISTING PROGRAMS BY OFFERING LEARNING OPPORTUNITIES WHICH WILL EXTEND AND ENHANCE, BUT NOT SUPPLANT THE SCHOOL EXPERIENCE.",1986,0,29,0,0,21428,170483,221899,387350,0,809968,821252,0,0,370100,44819,874588,0,0,321437,1,1,1,1,1
300225826,0,0,CLIFTONLARSONALLEN LLP,STORM LAKE,IA,2014,"IT IS THE MISSION OF UNITED COMMUNITY HEALTH CENTER TO PROVIDE COMPREHENSIVE PRIMARY AND PREVENTIVE CARE TO THE UNINSURED, UNDERINSURED, AND UNDERSERVED OF BUENA VISTA AND SAC COUNTIES.",2004,13,25,0,0,0,974253,0,1375627,0,2350146,2001720,0,0,1335576,0,2146590,286705,1,2262738,1,1,1,1,1
900626767,0,0,BAKER TILLY VIRCHOW KRAUSE LLP,WEST POINT,PA,2014,"ACTS RETIREMENT SERVICES' PURPOSE IS TO SERVE OLDER ADULTS SIXTY-TWO YEARS OF AGE AND OLDER, PROVIDING RETIREMENT-LIFE SERVICES INCLUDING INDEPENDENT LIVING, ASSISTED LIVING, SKILLED NURSING CARE AND COMPLEMENTARY SERVICES; MEETING RESIDENT NEEDS IN A CHRISTIAN MANNER WITHOUT PREJUDICE OR PREFERENCE TO ANY FAITH, IN AN EXPRESSION OF LOVING KINDNESS.",0,12,708,0,0,243849,0,3049579,35181240,0,39193888,35923911,2779026,0,27976522,696849,33192565,5559696,71,13776873,1,1,1,1,1
611169856,0,0,Ross & Company PLLC,LOUISVILLE,KY,2014,"THE ORGANIZATION'S MISSION IS TO FOSTER COMMUNITY DEVELOPMENT THROUGH SOCIAL SERVICE, EDUCATION, & RECREATION PROGRAMS",1989,20,0,0,0,0,0,162755,216828,0,379583,415061,0,0,124760,0,447620,0,0,1603770,1,1,1,1,1
262034996,0,0,CW ASSOCIATES CPAS,HONOLULU,HI,2014,"NA KAMA KAI'S (CHILDREN OF THE SEA) MISSION IS TO EMPOWER YOUTH BY CREATING, CONDUCTING AND SUPPORTING OCEAN-BASED PROGRAMS, SPECIFICALLY TARGETING OCEAN SAFETY AND CONSERVATION AWARENESS IN ORDER TO INCREASE THE CAPACITY OF YOUTH IN THE COMMUNITY THROUGH HAWAIIAN VALUES, CULTURE AND ENVIRONMENTAL EDUCATION.",2008,200,3,0,0,16795,45980,83676,17101,0,181282,152500,0,0,70156,0,209839,51490,0,52246,1,1,1,1,1
161405925,0,0,BUFFAMANTE WHIPPLE BUTTAFARO PC,ALLEGANY,NY,2014,"ALLEGANY ENGINE COMPANY INC. IS A VOLUNTEER FIRE DEPARTMENT WHICH PROUDLY PROTECTS OVER 10,000 PEOPLE LIVING IN AN AREA OF OVER 100 SQUARE MILES. THE FIRE DEPARTMENT OPERATES OUT OF 1 STATION THAT PROTECTS A PRIMARILY RESIDENTIAL AREA. THE DEPARTMENT IS A PUBLIC DEPARTMENT WHOSE MEMBERS ARE ON A VOLUNTEER STATUS.",1958,43,0,0,435,0,23552,27051,13787,0,95336,198329,5202,0,2000,0,104885,2000,0,436675,1,1,1,1,1
876164397,0,0,WSRP LLC,SALT LAKE CITY,UT,2014,"ACQUIRE AN INTEREST IN REAL PROPERTY IN ORDER TO DEVELOP, CONSTRUCT, MANAGE AND OPERATE HOUSING FOR LOW INCOME INDIVIDUALS, FAMILIES AND THE ELDERLY.",1967,0,110,0,0,0,2821837,201500,4033854,0,7835646,8608776,0,0,1510425,0,6427115,288610,2,11936722,1,1,1,1,1
161478905,0,0,Vieira & Associates CPAs PC,BINGHAMTON,NY,2014,"The Mission of Mothers & Babies is to improve pregnancy and birth outcomes and to support the health and development of all individuals and families. We do this through facilitating access to health care and coverage, education and outreach at both the provider and community levels, and advocating for the availability of improved programs and services to meet individual and family needs.",0,0,39,0,0,3961,1083808,264257,25832,0,1429709,1574080,0,0,1088532,49458,1454560,0,0,259544,1,1,1,1,1
