0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
391389462,0,0,CARLSON HIGHLAND & CO LLP,AMERY,WI,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10795,0,0,66657
270013665,0,0,Kirk Summa & Co LLP,SWIFTWATER,PA,0,0,0,1244,0,0,0,0,0,25896,0,0,0,0,0,22270,0,0,28323
020411920,0,0,Old Meeting House of Francestown Inc,Francestown,NH,0,0,0,11043,0,0,0,0,0,36831,0,0,0,0,0,12037,0,0,474257
541680678,0,0,DORIS C SHUMAN,SALTVILLE,VA,0,0,0,0,0,0,0,0,0,56581,0,0,0,0,0,53319,0,0,38518
112996714,0,0,ASSOCIATION DES INGENIEURS HAITIENS ET AMERICAINS,Queens Village,NY,0,0,0,1200,0,0,0,0,0,27263,0,0,0,0,0,9837,0,0,51414
460600032,0,0,FOOTHILL BUSINESS SERVICES,Lancaster,CA,0,0,0,0,0,0,0,0,0,9088,0,0,0,0,0,7630,0,0,1458
352240395,0,0,Raymond F Wager CPA PC,Henrietta,NY,0,0,0,0,0,0,0,0,0,51928,0,0,0,0,0,46158,0,0,175063
464227145,0,0,TAMAS B REVAI CPA,ORINDA,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270733246,0,0,Sally Lindberg & Associates Inc,Clearwater,FL,0,0,0,1688,0,0,0,0,0,15161,0,0,0,0,0,17504,0,0,12761
464096334,0,0,Pucci Greene & Fusaro LLC,Bradford,RI,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,3316,0,0,-1957
542062061,0,1,LANE & ASSOCIATES PC,RICHMOND,VA,0,2,0,332129,0,0,0,150667,0,484582,437726,0,0,179483,0,447975,139525,1,100849
746064569,0,1,INTERNATIONAL MUNICIPAL SIGNAL ASSOCIATION INC,ROCKLEDGE,FL,65,19,0,0,0,0,0,2756411,0,2784232,2961196,0,0,1032013,0,3371591,130154,1,1320795
396016204,0,1,EMANUELE AND HAUT CPAS SC,NORTH LAKE,WI,0,0,0,0,0,0,1700,716250,0,723936,688766,1500,0,249823,0,549414,0,0,2750551
381438667,0,1,PLANTE & MORAN PLLC,OSHTEMO,MI,7,228,0,0,0,0,0,37726705,0,37783410,34536952,0,0,13101554,0,29757890,1445162,7,56795908
840390333,0,1,Paul L Smith PC,Denver,CO,50,2,0,525,4839,0,14450,38856,0,68125,141006,6781,0,47617,4085,103735,26712,0,720597
630879677,0,1,HARTMANN BLACKMON & KILGORE P C,FAIRHOPE,AL,0,0,0,0,0,0,0,282214,0,282214,315861,0,0,0,0,303368,0,0,422536
910783772,0,1,D L HOPSON CPA PLLC,WALLA WALLA,WA,0,1,0,0,0,0,0,205868,0,206253,202422,0,80789,47740,0,212420,0,0,253387
630164075,0,1,GREEK RESOURCE SERVICES INC,TUSCALOOSA,AL,0,0,0,199665,0,0,16,63327,0,263352,236727,8170,0,0,0,226603,0,0,53662
341833790,0,1,REA & ASSOCIATES INC,LIMA,OH,0,3,0,0,0,25000,399416,0,0,440033,413110,27000,0,234013,0,414034,99194,0,56216
750138436,0,1,DOSHIER PICKENS & FRANCIS LLC,AMARILLO,TX,0,7,0,0,0,0,0,397953,0,403306,335365,0,0,172289,0,420844,85798,0,441736
840595350,X,1,Roger M Schaefer CPA,Brush,CO,0,12,0,49502,0,0,0,22770,0,93644,219132,0,0,46235,0,115040,0,0,0
810531377,0,1,DOUGLAS WILSON & CO PC,HELENA,MT,0,0,0,0,0,0,0,3215930,0,3278926,3439851,0,3408466,0,0,4024028,0,0,1292173
760324720,0,1,WRINKLE GARDNER & COMPANY PC,HOUSTON,TX,0,1,0,448600,0,0,0,976660,0,1425343,1132703,0,0,87883,0,1336078,0,0,345350
060516620,0,1,CONDON O'MEARA MCGINTY & DONNELLY L,GREENWICH,CT,150,178,0,0,0,0,9000,8554255,0,12345108,11547351,0,0,5998525,0,10707757,1543542,13,19735654
430968254,0,1,CHV ACCOUNTING & CONSULTING SERVICESINC,OVERLAND PARK,KS,0,4,0,0,0,0,0,1365440,0,1508725,1198953,0,0,483250,0,1240609,209486,1,2405284
431526987,0,1,TOCHTROP & ASSOCIATES PC,BRIDGETON,MO,25,13,0,0,0,0,0,423921,0,448346,378868,0,0,184053,0,402115,0,0,360661
910226480,0,1,BAKER OVERBY & MOORE INC,PORT ANGELES,WA,0,4,0,0,0,0,0,12692,0,179000,233236,0,0,58732,0,242590,6532,0,1554299
237040036,0,1,NOVAK FRANCELLA LLC,NEW YORK,NY,0,17,0,0,0,87079,0,4002381,0,4684976,4347043,0,0,1197456,0,2640467,319006,2,24404152
133078293,0,1,GOULD KOBRICK & SCHLAPP PC,NEW YORK,NY,0,34,0,0,0,0,0,2351237,0,2466797,2365218,0,0,1359035,0,2229347,204084,1,3543198
562543795,0,1,KNUTTE & ASSOCIATES PC,NAPERVILLE,IL,0,0,0,324553,0,64361,0,6370,0,399088,367730,0,0,0,0,409001,0,0,491748
050228700,0,1,Carlucci & Dugan CPAs,Cranston,RI,0,1,0,21187,0,0,2000,3601,0,583275,316297,9000,6750,30643,0,204191,0,0,11103822
363223956,0,1,SNYDER COHN PC,WASHINGTON,DC,0,0,0,0,0,0,0,873964,0,908520,883664,0,0,0,0,825993,0,0,944011
570709356,0,1,KEVIN CAIN & ASSOCIATES CPAs LLC,Port Royal,SC,12,8,0,0,0,0,20240,9451,0,229208,247007,7355,0,51992,0,245916,0,0,421176
111617383,0,1,GRANT THORNTON LLP,Melville,NY,0,12,0,0,0,0,0,2762261,0,3061604,3156008,0,0,1531065,0,2828856,937109,4,1142995
930388543,0,1,Corvallis Bookkeeping Service,CORVALLIS,OR,0,20,0,222178,0,0,15751,317738,0,555689,565376,7391,0,73623,0,534782,0,0,135275
910434880,0,1,DWYER PEMBERTON & COULSON PC,LAKEWOOD,WA,0,148,0,0,0,0,0,3410014,0,3523803,3511306,0,0,1691515,0,3461268,397833,3,9891694
237115837,0,1,KERNUTT STOKES LLP,BLACK BUTTE RANCH,OR,30,0,0,0,0,0,0,10856417,0,10866811,6512790,0,0,1158401,0,4033410,0,0,49982480
450116753,0,1,MAHLUM GOODHART PC,BISMARCK,ND,500,11,0,0,0,0,15000,1303365,0,1311232,1239392,0,0,609102,0,1357185,127767,1,655618
810302984,0,1,JUNKERMIERCLARKCAMPANELLASTEVENSPC,HELENA,MT,21,3,0,155378,0,0,0,49180,0,315925,318929,0,0,207019,0,363553,127804,1,346329
770265259,0,1,Ramirez & Co CPAs,Santee,CA,0,3,0,0,0,0,0,305769,0,305825,297585,0,0,52093,0,314445,0,0,146343
830208065,0,1,Mrachek Popp & Associates PC,THERMOPOLIS,WY,0,0,0,0,0,123442,0,119645,0,245716,237167,0,0,0,0,258796,0,0,-593996
470343845,0,1,BMG CERTIFIED PUBLIC ACCOUNTANTS LLP,LINCOLN,NE,0,4,0,129739,0,0,31459,34956,0,364619,365600,14350,0,165225,0,373782,0,0,755675
410237425,0,1,Walker Giroux & Hahne Ltd,Ely,MN,50,8,0,0,0,39485,1500,535733,0,625592,562707,25485,0,111878,0,592127,46417,0,513498
741142852,0,1,DANIEL P MCGUIRE PC,HOUSTON,TX,0,120,0,0,0,0,0,0,0,24138627,22961476,0,0,8403287,0,22029448,1203260,6,303246511
314184035,0,1,MICHAEL A HAAS & ASSOCIATES LLC,Newark,OH,0,0,0,21212,0,0,0,332984,0,508378,483737,15455,0,132300,0,561611,21756,0,1497602
043282407,0,1,SAHMEL & ASSOCIATES,FALLBROOK,CA,30,0,0,151945,0,0,0,275196,0,428024,385744,0,0,0,0,305267,7500,0,851388
116013754,0,1,MARKOWITZ FENELON & BANK LLP,BELLPORT,NY,28,0,0,0,0,0,0,52760,0,85695,92979,0,0,7450,0,76106,7450,0,1087694
520222819,0,1,Gary W Smith CPA,FREDERICK,MD,0,29,0,37814,0,0,6387,0,0,150415,291375,10851,0,17417,0,224072,0,0,1377399
942392452,0,1,KAKU & MERSINO LLP,SACRAMENTO,CA,0,5,0,0,0,686470,0,154422,0,840892,919052,0,0,258520,0,789310,47748,0,299362
340577850,0,1,HILL BARTH & KING LLC,YOUNGSTOWN,OH,13,11,0,0,0,0,0,0,0,1229361,1026008,0,0,471119,0,737956,75291,0,19497914
136115884,0,1,MCENERNEY BRADY & COMPANY LLC,ALBANY,NY,0,34,0,0,0,0,51952,4146052,0,4229204,4020715,0,384266,1494617,0,4249126,338459,0,1788765
912020467,0,1,Metcalf Davis CPAs,Atlanta,GA,61,0,0,153790,0,0,0,93832,0,249010,282628,124965,0,0,0,327446,0,0,200498
271254269,0,0,Tom Tomaszewski CPA,El Dorado Hills,CA,0,0,0,0,0,0,0,0,0,84187,0,0,0,0,0,147936,0,0,100046
204501995,0,0,TAX SOLUTIONS OF CENTRAL FLA,LAKE MARY,FL,0,0,0,0,0,0,0,0,0,14228,0,0,0,0,0,12480,0,0,12740
010936820,0,4,,Point Richmond,CA,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0
931261279,0,0,Jerry Eckstein CPA,TILLAMOOK,OR,0,0,0,0,0,0,0,0,0,60509,0,0,0,0,0,67723,0,0,482267
205596136,0,0,Craig Brandon,Clovis,CA,0,0,0,1640,0,0,0,0,0,-8867,0,0,0,0,0,0,0,0,4929
412250126,0,0,FRIENDS OF ARLINGTON ANIMAL SERVICES,Arlington,TX,0,0,0,0,0,0,0,0,0,140650,0,0,0,0,0,126573,0,0,24375
411645169,0,0,WIPFLI LLP,CLOQUET,MN,0,0,0,0,0,0,0,0,0,38425,0,0,0,0,0,19270,0,0,261562
208136710,0,0,HOMNICK VORIS & KUHN LLP,SAN DIEGO,CA,0,0,0,0,0,0,0,0,0,152427,0,0,0,0,0,147702,0,0,48783
246020617,0,0,A REAL PROFESSIONAL SOLUTION,WYALUSING,PA,0,0,0,0,0,0,0,0,0,100987,0,0,0,0,0,101498,0,0,221785
364229461,0,0,Ferracane & Johnson PC,SOUTH BARRINGTON,IL,0,0,0,2279,0,0,0,0,0,31644,0,0,0,0,0,26873,0,0,118043
460442372,0,0,Stulken Petersen Lingle Walti & Jones LLP,PIERRE,SD,0,0,0,74502,0,0,0,0,0,74513,0,0,0,0,0,93446,0,0,37348
562611729,0,0,BROWN & MAGUIRE CPAS PLLC,FRANKLIN,TN,0,0,0,0,0,0,0,0,0,65849,0,0,0,0,0,62432,0,0,7794
472006076,0,0,George Dall CPA APC,San Deigo,CA,0,0,0,0,0,0,0,0,0,24401,0,0,0,0,0,20951,0,0,3450
010963163,0,0,Capin Crouse LLP,Vienna,VA,0,0,0,0,0,0,0,0,0,118500,0,0,0,0,0,110613,0,0,15774
113207880,0,0,BALANCED ACCOUNTS LTD,BROOKLYN,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1846
251800574,0,0,C P A ASSOCIATES,LEWISTOWN,PA,0,0,0,0,0,0,0,0,0,8290,0,0,0,0,0,2510,0,0,14324
454165870,0,0,KLATZKIN & COMPANY LLP,PRINCETON,NJ,0,0,0,0,0,0,0,0,0,67900,0,0,0,0,0,61656,0,0,9901
462992356,0,0,MCCARTHY HARGRAVE & CO,PLYMOUTH,MA,0,0,0,0,0,0,0,0,0,20935,0,0,0,0,0,17773,0,0,73247
460661096,0,4,,CEDAR GROVE,NC,0,0,0,0,0,0,0,0,0,26882,0,0,0,0,0,44234,0,0,0
222226082,0,0,ASSOCIATION OF BLACK WOMEN LAWYERS,TRENTON,NJ,0,0,0,8160,0,0,0,0,0,22475,0,0,0,0,0,11147,0,0,33552
470615211,0,0,DAVES TAX SERVICE,SPENCER,NE,0,0,0,0,0,0,0,0,0,76128,0,0,0,0,0,83094,0,0,54838
561360257,0,0,UNITED STATES PONY CLUBS INC DBA CAROLINA REGION,WALTERBORO,SC,0,0,0,4650,0,0,0,0,0,113592,0,0,0,0,0,117061,0,0,34691
756062889,0,0,TEXAS PTA CONGRESS MOHAWK ELEMENTARY PTA,Richardson,TX,0,0,0,1631,0,0,0,0,0,21408,0,0,0,0,0,56518,0,0,30446
880388487,0,0,DEIBERT GROUP,MOAPA,NV,0,0,0,0,0,0,0,0,0,181687,0,0,0,0,0,182958,0,0,2924
942293903,0,0,SANDRA STOUT CPA MS-TAX,SONOMA,CA,0,0,0,14300,0,0,0,0,0,46575,0,0,0,0,0,52142,0,0,47793
582062133,0,0,DARJI IYER JOSHI & PATEL LLP,JONESBORO,GA,0,0,0,0,0,0,0,0,0,41750,0,0,0,0,0,25882,0,0,169097
770300050,0,0,JAMES ROCHE,SARATOGA,CA,0,0,0,0,0,0,0,0,0,94638,0,0,0,0,0,81107,0,0,11186
200886106,0,0,VIJAY MEHTA & CO PC,MONROEVILLE,PA,0,0,0,0,0,0,0,0,0,17669,0,0,0,0,0,39962,0,0,133290
421590406,0,0,Marie Alana Bass CPA,Acworth,GA,0,0,0,4718,0,0,0,0,0,36939,0,0,0,0,0,39348,0,0,15014
330328571,0,0,MILTON E BRENES CPA,WEST COVINA,CA,0,0,0,0,0,0,0,0,0,66695,0,0,0,0,0,69565,0,0,2525
943402876,0,0,Katie Nuss,Roseville,CA,0,0,0,0,0,0,0,0,0,18355,0,0,0,0,0,20191,0,0,12281
721443714,0,0,WRIGHTMOOREDEHARTDUPUIS & HUTCHINSON,BREAUX BRIDGE,LA,0,0,0,2180,0,0,0,0,0,47753,0,0,0,0,0,56339,0,0,17798
462850611,0,0,THOMAS KUNC & BLACK LLP,LINCOLN,NE,0,0,0,0,0,0,0,0,0,45176,0,0,0,0,0,44406,0,0,61052
471224251,0,0,The Read to Me Project,Carmel Valley,CA,0,0,0,0,0,0,0,0,0,100555,0,0,0,0,0,51400,0,0,107468
461136245,0,0,Tracy Rampage,Tracy,CA,0,0,0,80118,0,0,0,0,0,106373,0,0,0,0,0,79352,0,0,36670
030396073,0,0,MISSION DEVELOPMENT MINISTRIES INC,ANDERSON,SC,0,0,0,0,0,0,0,0,0,57802,0,0,0,0,0,55650,0,0,162675
260113817,0,0,BLACKMAN & ASSOCIATES PC,ELKHORN,NE,0,0,0,0,0,0,0,0,0,75659,0,0,0,0,0,58872,0,0,52507
273493115,0,0,DIXON HUGHES GOODMAN LLP,ASHBURN,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39033,0,0,0
264447955,0,0,The Accounting Guy Inc,Wayzata,MN,0,0,0,0,0,0,0,0,0,93884,0,0,0,0,0,104442,0,0,11578
621555898,0,0,MEREDITH ELKINS & FELDMAN PLLC,MORRISTOWN,TN,0,0,0,0,0,0,0,0,0,67258,0,0,0,0,0,65066,0,0,12549
264597581,0,0,PRESSLER THOMPSON & COMPANY,MEDINA,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0
046464953,0,0,BRUCE D NORLING CPA PC,WESTON,MA,0,0,0,15975,0,0,0,0,0,19599,0,0,0,0,0,14900,0,0,45895
956206539,0,0,EAST COUNTY TAX PROFESSIONALS INC,LAKESIDE,CA,0,0,0,0,0,0,0,0,0,47411,0,0,0,0,0,47234,0,0,27366
263587880,0,0,Karen K Daughtrey,Richmond,VA,0,0,0,7890,0,0,0,0,0,50097,0,0,0,0,0,21492,0,0,144742
273008989,0,0,MCLAUGHLIN & ASSOCIATES,DELMONT,PA,0,0,0,575,0,0,0,0,0,1086,0,0,0,0,0,7539,0,0,16929
391718038,0,0,ASHWAUBENON SWIM CLUB,Green Bay,WI,0,0,0,25901,0,0,0,0,0,50846,0,0,0,0,0,47871,0,0,60413
300606762,0,0,Guy E Leopold,Astoria,NY,0,0,0,0,0,0,0,0,0,28902,0,0,0,0,0,21287,0,0,17742
113056993,0,0,Albanese Sini & Reeves LLP,Valley Stream,NY,0,0,0,0,0,0,0,0,0,70868,0,0,0,0,0,64624,0,0,31568
431174218,0,0,ACCOUNTANTS SUPPORT SERVICE INC,INDEPENDENCE,MO,0,0,0,0,0,0,0,0,0,46949,0,0,0,0,0,36259,0,0,117090
453086987,0,4,,OCALA,FL,0,0,0,0,0,0,0,0,0,119111,0,0,0,0,0,45,0,0,0
800255266,0,0,FREED MAXICK CPAS PC,WEBSTER,NY,0,0,0,5025,0,0,0,0,0,17209,0,0,0,0,0,14178,0,0,15504
260326828,0,0,Clarks TaxPro Inc,CORPUS CHRISTI,TX,0,0,0,0,0,0,0,0,0,94479,0,0,0,0,0,75064,0,0,37243
463217231,0,0,Tabb Accounting Tax & Financial Sv,WINDSOR MILL,MD,0,0,0,0,0,0,0,0,0,79163,0,0,0,0,0,73284,0,0,5879
455009652,0,0,Dimeta Smith CPA LLC,NASHVILLE,TN,0,0,0,0,0,0,0,0,0,2728,0,0,0,0,0,2204,0,0,524
251359271,0,0,BROOKS & RHOADS CPAS,SUMMERVILLE,PA,0,0,0,0,0,0,0,0,0,30766,0,0,0,0,0,35165,0,0,25139
260560390,0,0,KELLOGG & ANDELSON,WOODLAND HILLS,CA,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,1205,0,0,94615
463065523,0,0,McElrathGeyerSandler&Fisher,PASO ROBLES,CA,0,0,0,0,0,0,0,0,0,46350,0,0,0,0,0,50238,0,0,-19773
263440682,0,0,Jacobson Jarvis & Co PLLC,Seattle,WA,0,0,0,0,0,0,0,0,0,54383,0,0,0,0,0,52650,0,0,29685
746075527,0,1,Tax Solutions,Alpine,TX,0,0,0,43910,0,0,0,0,0,43910,0,0,0,0,0,39089,0,0,4821
953036981,0,1,JOHN C HILL ACCOUNTANCY CORPORATION,Torrance,CA,0,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,1355,0,0,100854
741021748,0,1,KAMERLING DOUGLASS INCORPORATED,SUGAR LAND,TX,0,0,0,10760,0,0,0,0,0,21255,0,0,0,0,0,27121,0,0,92300
593003778,0,1,FRATERNAL ORDER OF EAGLES,Palm Bay,FL,0,0,0,7055,0,0,0,0,0,85442,0,0,0,0,0,81202,0,0,277743
232221796,0,1,ERIC BARSHOP & ASSOCIATES PA,Baltimore,MD,0,0,0,190827,0,0,0,0,0,190827,0,0,0,0,0,197762,0,0,6827
223127469,0,1,PKF PC,BOSTON,MA,0,0,0,0,0,0,0,0,0,4388,0,0,0,0,0,4757,0,0,39227
363676065,0,1,PSFS,Highland Park,IL,0,0,0,26386,0,0,0,0,0,34689,0,0,0,0,0,21169,0,0,63540
900330526,0,1,RICHARD W FERGUSON CPA PLLC,HENDERSON,TX,0,0,0,0,0,0,0,0,0,52652,0,0,0,0,0,50774,0,0,182384
463139415,0,1,JoAnn A Kirchhofer CPA PC,HERMANN,MO,0,0,0,0,0,0,0,0,0,71289,0,0,0,0,0,63451,0,0,28441
113751693,0,1,RADAKOVICH SHAW & BLYTHE LLP,SAN LUIS OBISPO,CA,0,0,0,0,0,0,0,0,0,62194,0,0,0,0,0,61686,0,0,157103
222830513,0,0,BAILEY CARR CPAS PC,MONTOUR FALLS,NY,0,3,0,0,0,0,0,49003,0,133696,152016,0,0,83345,0,156202,0,0,174776
522275294,0,0,E COHEN AND COMPANY CPAS,DAMASCUS,MD,50,8,16830,0,500995,0,3000471,0,0,3792281,2714240,893862,0,584302,164480,2125797,167972,0,4922162
226096913,0,0,Ditmars Perazza & Co LLP,Cherry Hill,NJ,675,19,0,0,10053,457868,106616,354,0,725859,724566,0,0,495481,80460,661496,50265,0,150051
462178696,0,0,Watson CPA LLC,NOBLESVILLE,IN,0,0,0,0,0,0,324093,0,0,324093,0,271782,0,25500,0,302353,25500,0,27916
941717040,0,0,NAGANO MORITA LLP,SAN FRANCISCO,CA,1400,150,0,0,0,586192,23207,3137996,0,3755057,3415678,0,0,2230395,0,3305859,75694,0,3975227
251211464,0,0,FELIX & GLOEKLER PC,Erie,PA,150,59,268325,0,3815,0,441670,1534364,0,2390234,2566565,109761,0,1880682,43211,2618627,190701,0,3569792
231629016,0,0,REINSEL KUNTZ LESHER LLP,HARRISBURG,PA,105,95,0,1825525,50259,1276834,3171966,2115176,0,9991508,9599861,0,0,4613763,1512577,11201247,835410,5,9688972
256076573,0,0,RENNIE & ASSOCIATES CPAS PC,LAUGHLINTOWN,PA,0,4,0,6525,2582,0,27580,17831,0,82088,285260,0,0,51638,6880,128669,0,0,1078316
930771249,0,0,Guyer and Associates CPAs,PORTLAND,OR,0,1,0,0,177265,0,39808,252,0,171909,155510,7533,16656,66176,5793,147485,56015,0,81893
841703264,0,0,VIJAY MEHTA & CO PC,NORTH POTOMAC,MD,0,0,0,0,0,0,27233,0,0,27233,24776,12500,0,0,0,12631,0,0,39169
750886441,0,0,MALNORY MCNEAL & COMPANY PC,DALLAS,TX,175,0,0,46894,0,0,0,437055,0,1167677,920767,517372,0,0,0,1003988,0,0,946195
150589897,0,0,Mostert Manzanero & Scott LLP,ONEONTA,NY,10,34,0,0,0,0,161459,0,0,4602069,4531638,0,0,1220668,0,3988589,144023,1,10622389
431874215,0,0,CLIFTONLARSONALLEN LLP,ST LOUIS,MO,32,0,0,0,0,0,0,487104,0,491912,469668,0,0,224947,0,559125,0,0,-1597945
272674757,0,0,RAFFA PC,WASHINGTON,DC,13,1,0,83175,33888,0,125000,484962,0,697841,586311,12000,0,179428,135540,980820,165000,1,135611
371371314,0,0,CLIFTONLARSONALLEN LLP,ST LOUIS,MO,0,0,0,0,113888,0,1476016,0,0,1949143,1542882,436787,0,138698,266931,703718,0,0,7336764
581790828,0,0,MAULDIN & JENKINS LLC,MARIETTA,GA,300,5,0,0,23148,0,902371,25451,0,954144,913080,0,0,95251,45544,495221,0,0,1402569
731076184,0,0,dwg inc,Oklahoma City,OK,850,8,223535,0,11885,217008,5852,0,0,458365,514110,0,0,320249,0,455758,72704,0,205194
010271477,0,0,Macpage LLC,Bath,ME,224,34,0,189262,14151,10300,1120606,647078,0,2687214,2540274,0,0,1119470,159337,2375617,119864,1,12092450
231739500,0,0,MAHER DUESSEL CPA'S,HARRISBURG,PA,25,19,0,0,1677,679792,10620,10005,0,700675,710567,0,0,399832,3348,712656,61346,0,440707
222751863,0,0,Irvings Roth & Rubin PLLC,EWING,NJ,32,6,0,0,14395,183462,290221,93134,0,607044,604800,0,0,471783,31896,622450,95968,0,440244
231352161,0,0,SMITH ELLIOTT KEARNS & COMPANY LLC,CARLISLE,PA,50,8,0,0,13976,0,1614680,0,0,4498257,3961796,1809400,0,547167,42543,2796127,163265,0,77981351
840624509,0,0,Needles & Associates LLC,Denver,CO,0,1,0,0,0,0,0,426594,0,500440,592463,0,0,59112,0,484376,0,0,2125454
237152799,0,0,FLUENT & ASSOCIATES LLC,VIENNA,OH,202,45,0,5624,11980,0,841076,46572,0,1197829,1607186,0,0,337340,27944,706963,0,0,3199800
411407214,0,0,BENSON LEITHEISER & SOBERG,DETROIT LAKES,MN,7,0,0,0,3095,0,170510,0,0,189234,33512,172650,0,0,0,182677,0,0,302015
251727109,0,0,GOFF BACKA ALFERA & COMPANY LLC,PITTSBURGH,PA,300,0,0,5840,9615,0,350,37079,0,227948,171575,2000,0,0,665,154531,0,0,172345
460561240,0,0,Tsakopulos Brown Schott & Anchors,SAN ANTONIO,TX,0,0,0,0,152240,0,1274633,0,0,1274633,779100,0,0,0,152240,268368,0,0,1614049
231663379,0,0,ROTZ & STONESIFER PC,GETTYSBURG,PA,874,5,0,0,8663,0,324927,9725,0,384809,371418,12500,0,171264,40203,308889,111604,0,425497
200773189,0,0,MCDONALD JACOBS PC,SHERWOOD,OR,484,43,0,0,42500,0,1582637,322685,0,2014309,1290910,0,0,722068,133967,1212998,77692,0,2381366
951644030,0,0,WILLIAM H LING CPA,SAN DIEGO,CA,0,23,0,0,127553,0,2603212,0,0,3649110,2986162,0,0,753502,561273,3408614,170933,1,2476534
270850392,0,0,MILLER & JAMESON LLP,ELKTON,VA,60,0,0,255,0,0,2906,72751,0,99479,85726,2000,0,0,0,101465,0,0,45877
208044441,0,0,MED25 INTERNATIONAL,Mercer Island,WA,20,1,0,0,0,0,224090,74014,0,288717,234120,500,0,123072,17173,211810,38406,0,271731
930262360,0,1,MOLATORE SCROGGIN PETERSON & CO LLP,KLAMATH FALLS,OR,0,48,0,675416,13688,0,69287,3496,0,913514,859971,0,0,329428,13688,945668,78072,0,288664
480692681,0,1,WOODWARD HUNT & ASSOCIATES CPA'S PC,OVERLAND PARK,KS,0,3,0,122530,0,0,9000,0,0,131883,207665,3500,5365,92379,0,158663,71967,0,80468
586067624,0,1,ACCOUNTING MANAGEMENT INC,Albany,GA,0,12,0,4700,0,0,0,0,0,131749,120579,0,0,49660,0,144948,0,0,505893
593210719,0,0,StraitRay Corporation,Saint Augustine Beach,FL,0,27,0,0,0,0,0,436260,0,447557,466703,0,103777,233908,0,406573,168624,0,188107
208011668,0,0,PATRICK & ROBINSON LLC,AMELIA ISLAND,FL,0,9,0,0,1485,0,194073,0,0,623584,541634,250000,0,198987,1485,621353,45000,0,253533
930686098,0,0,J Hume CPA Inc,LA GRANDE,OR,0,0,0,2044,2019,0,135877,54046,0,198568,93897,0,0,36756,5220,112241,20192,0,98876
363258740,0,0,HILL LARSON WALTH & BENDA PA,AUSTIN,MN,75,0,0,0,0,0,104381,0,0,214638,572096,796852,0,0,0,805970,0,0,1353022
341197881,0,0,ZINNER & CO LLP,SOLON,OH,35,0,0,22628,2074,0,45887,21761,0,124755,115407,0,0,0,2074,200536,0,0,392653
363330141,0,0,A LIGHT TO THE NATIONS INC,WOODRIDGE,IL,2500,1,0,0,0,0,353107,0,0,375182,509676,0,0,41293,0,396095,50000,0,187179
562311765,0,0,Kessler & Ballenger CoLPA,COLUMBUS,OH,500,6,0,0,132563,0,48205,0,0,1044690,900640,66940,0,195113,330785,784754,10000,0,2263923
262388754,0,0,Khans' Consulting,BOYNTON BEA CH,FL,0,0,0,0,0,0,20075,0,0,20075,13477,0,0,0,0,16385,0,0,12747
223882550,0,0,Colonas Kidz Educational Day Care,Upper Darby,PA,3,3,0,0,0,0,0,201046,0,201046,280666,0,0,100272,0,209660,12000,0,262277
954535440,0,0,KUSHNER LAGRAIZE LLC,NEW ORLEANS,LA,0,0,0,0,0,0,0,287479,0,287679,261097,0,0,0,0,244880,0,0,226629
800457339,0,0,WAGNER EUBANK & NICHOLS LLP,DALLAS,TX,0,0,0,0,0,1569379,630000,0,0,2942854,276506,0,0,0,0,11023034,0,0,-10500133
043452659,0,0,LYNCH MALLOY MARINI LLP,BREWSTER,MA,4,0,0,0,0,0,3000,0,0,37019,25423,0,0,0,0,7858,0,0,0
454769086,0,0,John McGuire CPA,Derwood,MD,0,0,0,0,746,0,6434,0,0,7359,10319,0,0,0,746,7698,0,0,2723
161164288,0,0,RONALD R ANTONUCCI CPA,FAIRPORT,NY,0,1,0,0,0,34100,1063,11285,0,46454,18510,0,0,38876,0,46651,36000,0,30095
911205119,0,0,JOHNSON STONE & PAGANO PS,VANCOUVER,WA,2847,95,0,0,152446,3999187,1444525,106154,0,5609827,5618957,2023645,0,1977673,295888,5840196,181590,1,7905231
200810105,0,0,CASEY MENDEN FAUST & NELSON PA,MINNEAPOLIS,MN,1608,46,0,0,37166,1795629,686853,21376,0,2503860,2144077,0,0,987660,66909,2434141,75484,0,562340
453264163,0,0,Villani Becker & Larsen SC,COLUMBUS,GA,1,0,0,0,0,0,592129,0,0,592130,468854,0,0,0,0,578088,0,0,50419
363453471,0,0,FIEBIGER SWANSON WEST & CO,FERGUS FALLS,MN,300,19,0,0,179944,817634,3539763,439203,0,7303887,6776591,2843346,0,1178996,189677,5006937,213305,1,59328197
936024287,0,0,LAURA J PICKERING EA LTC,EUGENE,OR,0,0,0,0,0,0,405,1820,0,183861,208270,7036,0,0,0,34801,0,0,-155928
237120592,0,0,CARR RIGGS & INGRAM LLC,HOUSTON,TX,400,0,0,88385,0,0,0,370669,0,459054,51759,5000,0,0,0,142417,0,0,428248
